0.14397,0.3009,1.15,-0.17735,0.72973,-0.16779,1,1,0.31879,0.057101
0.31879,0.057101,1.289,-0.24341,0.91067,-0.31257,1,1,0.48572,-0.19217
0.48572,-0.19217,1.4427,-0.29102,1.1124,-0.43859,1,1,0.6682,-0.43028
0.6682,-0.43028,1.603,-0.30758,1.3327,-0.5252,1,1,0.88142,-0.64132
0.88142,-0.64132,1.7587,-0.28713,1.5608,-0.55778,1,1,1.1305,-0.80848
1.1305,-0.80848,1.8993,-0.2304,1.7805,-0.53075,1,1,1.4107,-0.91584
1.4107,-0.91584,2.0162,-0.14247,1.9753,-0.44752,1,1,1.7087,-0.95056
1.7087,-0.95056,2.104,-0.030334,2.1316,-0.31796,1,1,2.0053,-0.90559
2.0053,-0.90559,2.1594,0.098583,2.2402,-0.1554,1,1,2.2782,-0.78117
2.2782,-0.78117,2.1806,0.23708,2.297,0.025875,1,1,2.5053,-0.58515
2.5053,-0.58515,2.1671,0.37829,2.3014,0.21216,1,1,2.6673,-0.33259
2.6673,-0.33259,2.1189,0.51556,2.2556,0.39103,1,1,2.7502,-0.044295
2.7502,-0.044295,2.037,0.64225,2.1643,0.55156,1,1,2.7481,0.2557
2.7481,0.2557,1.9233,0.75169,2.0337,0.68434,1,1,2.6635,0.54352
2.6635,0.54352,1.7813,0.83713,1.872,0.78137,1,1,2.5885,0.6331
2.5885,0.6331,1.608,0.8948,1.6797,0.83916,1,1,2.5439,0.65577
2.5439,0.65577,1.4348,0.94102,1.4906,0.88203,1,1,2.4972,0.6736
2.4972,0.6736,1.2812,0.98052,1.3251,0.91758,1,1,2.4491,0.68742
2.4491,0.68742,1.1429,1.0154,1.1775,0.94831,1,1,2.4002,0.69774
2.4002,0.69774,1.0168,1.0471,1.0437,0.97575,1,1,2.4002,0.69774
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,1,1,-1.1395,-0.62512
-1.1395,-0.62512,0.54216,0.02811,-0.43851,0.12298,1,1,-1.1412,-0.22512
-1.1412,-0.22512,0.59427,0.048349,-0.33262,0.23599,1,1,-0.98657,0.14379
-0.98657,0.14379,0.65928,0.058594,-0.17914,0.32351,1,1,-0.68914,0.41125
-0.68914,0.41125,0.74134,0.054346,0.020521,0.36795,1,1,-0.30393,0.51902
-0.30393,0.51902,0.84513,0.028449,0.25888,0.35341,1,1,-0.0691,0.48951
-0.0691,0.48951,0.97442,-0.026748,0.52393,0.27541,1,1,0.29174,0.3169
0.29174,0.3169,1.1143,-0.095956,0.77366,0.18526,1,1,0.33854,0.33448
0.33854,0.33448,1.2637,-0.17096,1.0386,0.11289,1,1,0.38731,0.34551
0.38731,0.34551,1.3975,-0.24406,1.2517,0.045436,1,1,0.43705,0.35059
0.43705,0.35059,1.5187,-0.31479,1.432,-0.017171,1,1,0.61314,-0.0085656
0.61314,-0.0085656,1.6291,-0.38267,1.572,-0.068907,1,1,0.7975,-0.36355
0.7975,-0.36355,1.7673,-0.43356,1.7167,-0.078012,1,1,1.0299,-0.68912
1.0299,-0.68912,1.9218,-0.44471,1.8365,-0.040811,1,1,1.3324,-0.95083
1.3324,-0.95083,2.0706,-0.40392,1.9181,0.024827,1,1,1.701,-1.1061
1.701,-1.1061,2.1916,-0.31429,1.9652,0.10323,1,1,2.1009,-1.1157
2.1009,-1.1157,2.2697,-0.18818,1.9836,0.18753,1,1,2.471,-0.964
2.471,-0.964,2.2966,-0.040743,1.9758,0.27464,1,1,2.7457,-0.67322
2.7457,-0.67322,2.2678,0.11159,1.941,0.36147,1,1,2.8849,-0.29821
2.8849,-0.29821,2.1838,0.24958,1.8779,0.44269,1,1,2.8852,-0.24821
2.8852,-0.24821,2.0534,0.35146,1.7863,0.5101,1,1,2.8721,-0.19995
2.8721,-0.19995,1.9242,0.44461,1.6908,0.57598,1,1,2.8506,-0.1548
2.8506,-0.1548,1.8018,0.52784,1.5965,0.63792,1,1,2.8236,-0.11271
2.8236,-0.11271,1.6872,0.60242,1.5051,0.69567,1,1,2.7928,-0.073363
2.7928,-0.073363,1.5799,0.66992,1.4172,0.74959,1,1,2.7591,-0.036378
2.7591,-0.036378,1.4792,0.73166,1.3327,0.80016,1,1,2.7233,-0.0014486
2.7233,-0.0014486,1.3841,0.7887,1.2513,0.84784,1,1,2.6859,0.03167
2.6859,0.03167,1.294,0.84187,1.173,0.89306,1,1,2.647,0.063166
2.647,0.063166,1.2081,0.89183,1.0973,0.93615,1,1,2.6071,0.093171
2.6071,0.093171,1.1261,0.93908,1.024,0.97741,1,1,2.566,0.12177
2.566,0.12177,1.0474,0.98404,0.95301,1.0171,1,1,2.566,0.12177
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,0.8,1,-1.1225,-0.61923
-1.1225,-0.61923,0.54366,0.029104,-0.43734,0.12533,0.8,1,-1.1111,-0.21939
-1.1111,-0.21939,0.5978,0.050173,-0.32934,0.24269,0.8,1,-0.94911,0.14633
-0.94911,0.14633,0.66533,0.060825,-0.1719,0.33574,0.8,1,-0.65062,0.4126
-0.65062,0.4126,0.75009,0.056336,0.033572,0.38581,0.8,1,-0.26783,0.52866
-0.26783,0.52866,0.85607,0.029381,0.27855,0.37622,0.8,1,0.13017,0.48867
0.13017,0.48867,0.98631,-0.028476,0.54965,0.30058,0.8,1,0.42957,0.36076
0.42957,0.36076,1.143,-0.1231,0.83773,0.17142,0.8,1,0.69321,0.14775
0.69321,0.14775,1.3174,-0.24142,1.1226,0.039247,0.8,1,0.73552,0.17439
0.73552,0.17439,1.4634,-0.33246,1.3857,-0.027218,0.8,1,0.85463,-0.20746
0.85463,-0.20746,1.6147,-0.43778,1.5751,-0.085968,0.8,1,1.0229,-0.57033
1.0229,-0.57033,1.7948,-0.49237,1.7252,-0.060661,0.8,1,1.2759,-0.88022
1.2759,-0.88022,1.9724,-0.47443,1.815,0.0044939,0.8,1,1.6165,-1.0898
1.6165,-1.0898,2.1144,-0.39169,1.8609,0.079927,0.8,1,2.0125,-1.1468
2.0125,-1.1468,2.2043,-0.26573,1.8774,0.15867,0.8,1,2.3939,-1.0263
2.3939,-1.0263,2.2366,-0.11729,1.8691,0.23909,0.8,1,2.6828,-0.74963
2.6828,-0.74963,2.2102,0.035313,1.8359,0.31903,0.8,1,2.8294,-0.37749
2.8294,-0.37749,2.1272,0.17307,1.7763,0.39427,0.8,1,2.8334,-0.32765
2.8334,-0.32765,2.0021,0.2712,1.6929,0.45535,0.8,1,2.822,-0.27898
2.822,-0.27898,1.8743,0.36323,1.603,0.51707,0.8,1,2.801,-0.23358
2.801,-0.23358,1.752,0.4461,1.5129,0.57596,0.8,1,2.7741,-0.19146
2.7741,-0.19146,1.6372,0.52051,1.4248,0.63129,0.8,1,2.7431,-0.15218
2.7431,-0.15218,1.5296,0.58786,1.3397,0.68321,0.8,1,2.7094,-0.11523
2.7094,-0.11523,1.4287,0.64945,1.2576,0.73208,0.8,1,2.6738,-0.080205
2.6738,-0.080205,1.3334,0.7063,1.1784,0.77828,0.8,1,2.6366,-0.046767
2.6366,-0.046767,1.2432,0.75925,1.1019,0.82217,0.8,1,2.5983,-0.014651
2.5983,-0.014651,1.1573,0.80894,1.028,0.86406,0.8,1,2.559,0.016345
2.559,0.016345,1.0752,0.85586,0.95626,0.90419,0.8,1,2.5191,0.04638
2.5191,0.04638,0.99643,0.90044,0.8866,0.94278,0.8,1,2.4785,0.075569
2.4785,0.075569,0.92057,0.94299,0.81878,0.98002,0.8,1,2.4373,0.104
2.4373,0.104,0.8473,0.98378,0.75265,1.0161,0.8,1,2.4373,0.104
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,0.6,1,-1.1303,-0.62181
-1.1303,-0.62181,0.54298,0.028652,-0.43786,0.12427,0.6,1,-1.1233,-0.22188
-1.1233,-0.22188,0.59633,0.049392,-0.33064,0.2398,0.6,1,-0.96185,0.1441
-0.96185,0.1441,0.66307,0.059921,-0.17446,0.33077,0.6,1,-0.66069,0.40736
-0.66069,0.40736,0.74735,0.055555,0.029621,0.37915,0.6,1,-0.27472,0.51234
-0.27472,0.51234,0.85374,0.028972,0.27415,0.36917,0.6,1,-0.21159,0.5172
-0.21159,0.5172,0.98075,-0.025429,0.54102,0.29955,0.6,1,-0.1616,0.51648
-0.1616,0.51648,1.0984,-0.078966,0.75655,0.23722,0.6,1,-0.11186,0.51138
-0.11186,0.51138,1.2074,-0.13048,0.93807,0.182,0.6,1,-0.062572,0.50296
-0.062572,0.50296,1.309,-0.17991,1.0961,0.13243,0.6,1,0.080066,0.38889
0.080066,0.38889,1.4046,-0.22752,1.2325,0.088796,0.6,1,0.33122,0.077563
0.33122,0.077563,1.5044,-0.27396,1.3652,0.054259,0.6,1,0.56513,-0.24691
0.56513,-0.24691,1.6306,-0.31177,1.5076,0.051049,0.6,1,0.81994,-0.55525
0.81994,-0.55525,1.775,-0.32055,1.6296,0.089612,0.6,1,1.1265,-0.81215
1.1265,-0.81215,1.9195,-0.28505,1.7129,0.15597,0.6,1,1.491,-0.97689
1.491,-0.97689,2.0425,-0.20329,1.7597,0.23318,0.6,1,1.8899,-1.0075
1.8899,-1.0075,2.1275,-0.083897,1.7776,0.31383,0.6,1,2.2687,-0.87901
2.2687,-0.87901,2.1647,0.060432,1.7706,0.39583,0.6,1,2.5569,-0.6017
2.5569,-0.6017,2.1475,0.21588,1.7386,0.4778,0.6,1,2.6944,-0.22608
2.6944,-0.22608,2.0719,0.36689,1.6785,0.557,0.6,1,2.6611,0.17253
2.6611,0.17253,1.9379,0.49443,1.5866,0.62787,0.6,1,2.6324,0.21349
2.6324,0.21349,1.7458,0.57998,1.4542,0.68397,0.6,1,2.597,0.24875
2.597,0.24875,1.5754,0.6504,1.3288,0.73403,0.6,1,2.5579,0.27992
2.5579,0.27992,1.4236,0.71009,1.2115,0.77892,0.6,1,2.5165,0.30805
2.5165,0.30805,1.2865,0.76208,1.1016,0.81965,0.6,1,2.4737,0.33387
2.4737,0.33387,1.1612,0.80832,0.99819,0.85706,0.6,1,2.4298,0.35784
2.4298,0.35784,1.0454,0.85018,0.90033,0.89176,0.6,1,2.3852,0.3803
2.3852,0.3803,0.93746,0.88858,0.8073,0.92423,0.6,1,2.3399,0.40148
2.3399,0.40148,0.836,0.9242,0.71848,0.95485,0.6,1,2.2941,0.42152
2.2941,0.42152,0.74004,0.95755,0.63331,0.98392,0.6,1,2.2478,0.44055
2.2478,0.44055,0.64878,0.98903,0.55138,1.0117,0.6,1,2.2478,0.44055
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,0.4,1,-1.1262,-0.62044
-1.1262,-0.62044,0.54333,0.028888,-0.43759,0.12483,0.4,1,-1.116,-0.22058
-1.116,-0.22058,0.59718,0.049832,-0.32986,0.24141,0.4,1,-0.95242,0.14445
-0.95242,0.14445,0.66458,0.06047,-0.17268,0.33378,0.4,1,-0.65053,0.40687
-0.65053,0.40687,0.74962,0.056054,0.032941,0.38371,0.4,1,-0.26489,0.51308
-0.26489,0.51308,0.85673,0.029216,0.2794,0.37535,0.4,1,0.13061,0.45322
0.13061,0.45322,0.98984,-0.028208,0.55522,0.30556,0.4,1,0.32599,0.36434
0.32599,0.36434,1.1525,-0.11932,0.85584,0.20102,0.4,1,0.37571,0.36963
0.37571,0.36963,1.3019,-0.20679,1.1192,0.11985,0.4,1,0.57507,0.022849
0.57507,0.022849,1.436,-0.29026,1.3083,0.056304,0.4,1,0.76797,-0.32756
0.76797,-0.32756,1.6008,-0.35017,1.4812,0.064189,0.4,1,1.0162,-0.64122
1.0162,-0.64122,1.7791,-0.35501,1.5944,0.12641,0.4,1,1.3387,-0.87782
1.3387,-0.87782,1.9394,-0.29487,1.6527,0.20376,0.4,1,1.7234,-0.9876
1.7234,-0.9876,2.0559,-0.18187,1.6754,0.28196,0.4,1,2.1194,-0.93119
2.1194,-0.93119,2.116,-0.036111,1.6725,0.35934,0.4,1,2.4504,-0.70663
2.4504,-0.70663,2.1154,0.12306,1.6462,0.43529,0.4,1,2.6458,-0.35763
2.6458,-0.35763,2.0532,0.27714,1.5952,0.50771,0.4,1,2.6738,0.041392
2.6738,0.041392,1.9329,0.40608,1.517,0.57209,0.4,1,2.6576,0.0887
2.6576,0.0887,1.7651,0.48866,1.4095,0.6214,0.4,1,2.6299,0.13029
2.6299,0.13029,1.6067,0.55966,1.3008,0.66781,0.4,1,2.5959,0.16695
2.5959,0.16695,1.4614,0.6206,1.1955,0.71039,0.4,1,2.5581,0.19976
2.5581,0.19976,1.3284,0.67378,1.0948,0.74948,0.4,1,2.518,0.2296
2.518,0.2296,1.2058,0.72104,0.99865,0.78559,0.4,1,2.4763,0.25709
2.4763,0.25709,1.0919,0.7637,0.90677,0.81921,0.4,1,2.4333,0.2827
2.4333,0.2827,0.98536,0.8027,0.81874,0.85074,0.4,1,2.3895,0.30677
2.3895,0.30677,0.88495,0.83876,0.73414,0.88051,0.4,1,2.345,0.32956
2.345,0.32956,0.78981,0.87241,0.6526,0.90877,0.4,1,2.2999,0.35126
2.2999,0.35126,0.69918,0.90404,0.5738,0.93573,0.4,1,2.2544,0.372
2.2544,0.372,0.61248,0.93398,0.49745,0.96159,0.4,1,2.2086,0.39189
2.2086,0.39189,0.5292,0.96248,0.42329,0.98647,0.4,1,2.1624,0.411
2.1624,0.411,0.44894,0.98975,0.35112,1.0105,0.4,1,2.1624,0.411
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,0.2,1,-0.60189,-0.96121
-0.60189,-0.96121,0.56453,0.043019,-0.44401,0.11198,0.2,1,-0.20273,-0.9353
-0.20273,-0.9353,0.63764,0.10596,-0.42914,0.21308,0.2,1,0.1939,-0.88347
0.1939,-0.88347,0.70864,0.19393,-0.44317,0.28425,0.2,1,0.57756,-0.7703
0.57756,-0.7703,0.76313,0.30799,-0.46815,0.33003,0.2,1,0.92328,-0.56911
0.92328,-0.56911,0.78644,0.44347,-0.49718,0.36058,0.2,1,1.1918,-0.27267
1.1918,-0.27267,0.76662,0.59012,-0.52951,0.38174,0.2,1,1.3377,0.09978
1.3377,0.09978,0.69592,0.73358,-0.5662,0.39569,0.2,1,1.3234,0.49952
1.3234,0.49952,0.57123,0.85672,-0.60896,0.40233,0.2,1,1.1377,0.85379
1.1377,0.85379,0.39451,0.94064,-0.66015,0.39976,0.2,1,0.81134,1.0851
0.81134,1.0851,0.17391,0.96642,-0.72275,0.38395,0.2,1,0.41586,1.145
0.41586,1.145,-0.076,0.9199,-0.80007,0.34861,0.2,1,0.029409,1.0418
0.029409,1.0418,-0.33883,0.7996,-0.89537,0.28619,0.2,1,-0.30301,0.8193
-0.30301,0.8193,-0.60768,0.6228,-1.0124,0.19057,0.2,1,-0.50657,0.50062
-0.50657,0.50062,-0.88681,0.44277,-1.1547,0.064496,0.2,1,-0.63221,0.12086
-0.63221,0.12086,-1.1313,0.40557,-1.3247,-0.049938,0.2,1,-0.8313,-0.22607
-0.8313,-0.22607,-1.2539,0.47548,-1.5258,-0.099546,0.2,1,-1.1178,-0.50517
-1.1178,-0.50517,-1.2978,0.54836,-1.7176,-0.064607,0.2,1,-1.4887,-0.65501
-1.4887,-0.65501,-1.3091,0.61495,-1.8637,0.04266,0.2,1,-1.8874,-0.62294
-1.8874,-0.62294,-1.3,0.67947,-1.9463,0.19651,0.2,1,-2.2205,-0.40147
-2.2205,-0.40147,-1.2714,0.74294,-1.9591,0.37326,0.2,1,-2.3948,-0.041422
-2.3948,-0.041422,-1.2203,0.80449,-1.8986,0.55245,0.2,1,-2.3559,0.35668
-2.3559,0.35668,-1.1411,0.86156,-1.7636,0.71403,0.2,1,-2.1192,0.67913
-2.1192,0.67913,-1.0262,0.90934,-1.5575,0.83839,0.2,1,-1.7638,0.86267
-1.7638,0.86267,-0.86892,0.94246,-1.2918,0.9137,0.2,1,-1.3694,0.92958
-1.3694,0.92958,-0.66643,0.96052,-0.98288,0.94712,0.2,1,-1.3194,0.93183
-1.3194,0.93183,-0.41928,0.97139,-0.64365,0.9625,0.2,1,-1.2695,0.93398
-1.2695,0.93398,-0.2164,0.98031,-0.38971,0.97403,0.2,1,-1.2195,0.93632
-1.2195,0.93632,-0.042315,0.98797,-0.18268,0.98346,0.2,1,-1.1696,0.9389
-1.1696,0.9389,0.11143,0.99471,-0.0057716,0.9915,0.2,1,-1.1197,0.94174
-1.1197,0.94174,0.24999,1.0007,0.15002,0.99854,0.2,1,-1.1197,0.94174
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,0.2,1,-1.1353,-0.62359
-1.1353,-0.62359,0.54253,0.028356,-0.43822,0.12357,0.2,1,-1.1302,-0.22363
-1.1302,-0.22363,0.59546,0.048922,-0.33141,0.23804,0.2,1,-0.96667,0.14144
-0.96667,0.14144,0.66201,0.059432,-0.17563,0.32808,0.2,1,-0.66043,0.39876
-0.66043,0.39876,0.74669,0.055169,0.028692,0.37629,0.2,1,-0.27047,0.48783
-0.27047,0.48783,0.85477,0.028777,0.27535,0.36824,0.2,1,-0.1121,0.46669
-0.1121,0.46669,0.98988,-0.026344,0.5542,0.30714,0.2,1,-0.062113,0.46775
-0.062113,0.46775,1.1198,-0.084469,0.79528,0.24942,0.2,1,-0.012219,0.46451
-0.012219,0.46451,1.2385,-0.13992,0.99361,0.19891,0.2,1,0.25116,0.16346
0.25116,0.16346,1.3462,-0.192,1.1498,0.15767,0.2,1,0.49041,-0.1571
0.49041,-0.1571,1.4828,-0.23633,1.313,0.15661,0.2,1,0.75068,-0.46085
0.75068,-0.46085,1.6402,-0.2489,1.4425,0.20601,0.2,1,1.0644,-0.70903
1.0644,-0.70903,1.798,-0.2113,1.5206,0.28128,0.2,1,1.4354,-0.85853
1.4354,-0.85853,1.9308,-0.1212,1.5575,0.36131,0.2,1,1.8353,-0.86648
1.8353,-0.86648,2.0192,0.010348,1.5653,0.44014,0.2,1,2.2041,-0.71151
2.2041,-0.71151,2.052,0.16701,1.5495,0.51706,0.2,1,2.4687,-0.41155
2.4687,-0.41155,2.0236,0.33125,1.51,0.59113,0.2,1,2.5724,-0.025215
2.5724,-0.025215,1.932,0.48418,1.4444,0.65968,0.2,1,2.5031,0.36874
2.5031,0.36874,1.781,0.60425,1.3497,0.71722,0.2,1,2.4731,0.40875
2.4731,0.40875,1.5788,0.6702,1.2202,0.75636,0.2,1,2.4358,0.44213
2.4358,0.44213,1.399,0.72276,1.0957,0.79088,0.2,1,2.3948,0.47074
2.3948,0.47074,1.239,0.76607,0.97834,0.82143,0.2,1,2.3516,0.49583
2.3516,0.49583,1.0949,0.80291,0.86779,0.8488,0.2,1,2.3069,0.51819
2.3069,0.51819,0.96331,0.83505,0.76335,0.87365,0.2,1,2.2611,0.53839
2.2611,0.53839,0.84197,0.86367,0.66427,0.89646,0.2,1,2.2146,0.55682
2.2146,0.55682,0.72898,0.88957,0.56989,0.91763,0.2,1,2.1676,0.57375
2.1676,0.57375,0.62295,0.91332,0.47959,0.93744,0.2,1,2.1201,0.58938
2.1201,0.58938,0.52278,0.93534,0.3929,0.95611,0.2,1,2.0722,0.60386
2.0722,0.60386,0.4276,0.95595,0.30938,0.97385,0.2,1,2.0241,0.61728
2.0241,0.61728,0.33674,0.9754,0.22868,0.99078,0.2,1,1.9756,0.62969
1.9756,0.62969,0.24963,0.99389,0.1505,1.007,0.2,1,1.9756,0.62969
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,0,1,-1.1478,-0.6283
-1.1478,-0.6283,0.54142,0.027616,-0.43911,0.12178,0,1,-1.1519,-0.22832
-1.1519,-0.22832,0.59289,0.047601,-0.3339,0.23314,0,1,-0.99372,0.13907
-0.99372,0.13907,0.65764,0.057841,-0.18104,0.31937,0,1,-0.68833,0.39741
-0.68833,0.39741,0.74037,0.053771,0.019107,0.36378,0,1,-0.58338,0.43509
-0.58338,0.43509,0.84303,0.029077,0.25574,0.35253,0,1,-0.53477,0.44678
-0.53477,0.44678,0.94514,1.3807e-05,0.46396,0.33204,0,1,-0.48492,0.4507
-0.48492,0.4507,1.0437,-0.029732,0.64405,0.31135,0,1,-0.43495,0.449
-0.43495,0.449,1.138,-0.059381,0.80283,0.29175,0,1,-0.34674,0.41311
-0.34674,0.41311,1.229,-0.088781,0.94287,0.27396,0,1,-0.047474,0.1477
-0.047474,0.1477,1.3162,-0.11657,1.0662,0.26066,0,1,0.23616,-0.13434
0.23616,-0.13434,1.4282,-0.13828,1.1989,0.27412,0,1,0.52984,-0.40592
0.52984,-0.40592,1.56,-0.13871,1.313,0.32252,0,1,0.85996,-0.63179
0.85996,-0.63179,1.6983,-0.10283,1.3896,0.39379,0,1,1.2342,-0.773
1.2342,-0.773,1.8241,-0.023476,1.43,0.47192,0,1,1.6338,-0.7901
1.6338,-0.7901,1.9185,0.096434,1.4422,0.54987,0,1,2.0113,-0.6576
2.0113,-0.6576,1.9668,0.24689,1.4313,0.62622,0,1,2.3002,-0.381
2.3002,-0.381,1.9586,0.41399,1.3978,0.70045,0,1,2.438,-0.0055004
2.438,-0.0055004,1.8869,0.58091,1.339,0.77084,0,1,2.3934,0.392
2.3934,0.392,1.749,0.72759,1.2505,0.83336,0,1,2.187,0.73467
2.187,0.73467,1.5503,0.83108,1.1279,0.88071,0,1,2.1436,0.75947
2.1436,0.75947,1.2994,0.86907,0.96399,0.90332,0,1,2.0976,0.77917
2.0976,0.77917,1.0917,0.89602,0.81577,0.92139,0,1,2.0504,0.79539
2.0504,0.79539,0.91338,0.91674,0.68059,0.93639,0,1,2.0023,0.80905
2.0023,0.80905,0.75607,0.93353,0.55603,0.94921,0,1,1.9536,0.82069
1.9536,0.82069,0.61451,0.94767,0.4402,0.96044,0,1,1.9046,0.83068
1.9046,0.83068,0.48521,0.95993,0.33162,0.97046,0,1,1.8554,0.83927
1.8554,0.83927,0.36569,0.97081,0.22913,0.97957,0,1,1.8059,0.84662
1.8059,0.84662,0.25415,0.98066,0.13185,0.98796,0,1,1.7563,0.85285
1.7563,0.85285,0.14926,0.98972,0.039031,0.9958,0,1,1.7066,0.85803
1.7066,0.85803,0.049967,0.99818,-0.049897,1.0032,0,1,1.7066,0.85803
0,0,0,0,0,0,0,0,0,0
-1,-1,0.5,0,-0.5,0,1,0.8,-1.1225,-0.72614
-1.1225,-0.72614,0.532,0.021336,-0.45222,0.095555,1,0.8,-1.1675,-0.42953
-1.1675,-0.42953,0.56969,0.038362,-0.37905,0.18526,1,0.8,-1.124,-0.13269
-1.124,-0.13269,0.61433,0.050386,-0.27908,0.26322,1,0.8,-0.9898,0.1356
-0.9898,0.1356,0.66762,0.055998,-0.15195,0.32278,1,0.8,-0.77505,0.34509
-0.77505,0.34509,0.73153,0.052928,0.0011498,0.35699,1,0.8,-0.50344,0.47248
-0.50344,0.47248,0.80804,0.038091,0.17705,0.35968,1,0.8,-0.20593,0.51102
-0.20593,0.51102,0.8987,0.0080635,0.37081,0.32757,1,0.8,0.091676,0.47316
0.091676,0.47316,1.0044,-0.040075,0.57721,0.26191,1,0.8,0.37737,0.38163
0.37737,0.38163,1.1255,-0.10818,0.79267,0.16817,1,0.8,0.64918,0.25467
0.64918,0.25467,1.2617,-0.19731,1.0156,0.053574,1,0.8,0.89736,0.086126
0.89736,0.086126,1.412,-0.30821,1.246,-0.07284,1,0.8,1.0634,-0.16375
1.0634,-0.16375,1.5735,-0.43199,1.4754,-0.17744,1,0.8,1.0793,-0.11634
1.0793,-0.11634,1.6571,-0.47594,1.6456,-0.1831,1,0.8,1.1093,-0.41484
1.1093,-0.41484,1.7956,-0.56212,1.7822,-0.1992,1,0.8,1.1904,-0.70365
1.1904,-0.70365,1.9377,-0.59262,1.8727,-0.17018,1,0.8,1.3351,-0.9665
1.3351,-0.9665,2.063,-0.57401,1.9284,-0.12665,1,0.8,1.5515,-1.1742
